"[1, 1]","[19, 19]","[17057, 398522, 2210075, 1145766]","[398522, 17057, 1145766, 2210075]",14,"[398522, 17057, 1145766, 2210075]",44
"[1, 1]","[19, 19]","[111873, 350562, 287261, 354111]","[111873, 287261, 350562, 354111]",4,"[111873, 287261, 350562, 354111]",36
"[1, 1]","[19, 19]","[176785, 291862, 191515, 373277, 327710, 95906, 396315, 112167, 148141, 711880, 201778, 306104, 245818, 186171, 96326, 56776, 393675, 360143, 8659, 299450, 201055, 346722, 396647, 397672, 195946, 163949, 309096, 397554, 374483, 641908, 362728, 157055]","[112167, 95906, 396315, 711880, 393675, 157055, 360143, 346722, 397672, 291862, 306104, 186171, 201055, 309096, 191515, 327710, 201778, 96326, 163949, 397554, 641908, 195946, 176785, 245818, 373277, 374483, 362728, 148141, 299450, 8659, 396647, 56776]",32,"[112167, 95906, 396315, 711880, 393675, 157055, 360143, 346722, 397672, 291862, 306104, 186171, 201055, 309096, 191515, 327710, 201778, 96326, 163949, 397554, 641908, 195946, 176785, 245818, 373277, 374483, 362728, 148141, 299450, 8659, 396647, 56776]",32
"[1, 1]","[19, 19]","[375928, 374242, 365155, 444]","[375928, 444, 365155, 374242]",18,"[374242, 365155, 444, 375928]",50
"[1, 1]","[19, 19]","[311912, 391857, 871298, 382445, 23965]","[391857, 311912, 871298, 382445, 23965]",24,"[391857, 311912, 871298, 382445, 23965]",46
"[1, 1]","[19, 19]","[286457, 499522, 340367, 2210077, 951375]","[286457, 951375, 499522, 340367, 2210077]",14,"[286457, 951375, 499522, 340367, 2210077]",48
"[1, 1]","[19, 19]","[252694, 256182, 51198, 354111]","[256182, 51198, 252694, 354111]",4,"[256182, 51198, 252694, 354111]",36
"[1, 1]","[19, 19]",[2145880],[2145880],0,[2145880],56
"[1, 1]","[19, 19]","[112482, 276603, 473541, 101255, 84104, 47836, 271852, 1370882, 473679, 119920, 303948, 238354, 70387, 257302, 314099, 89823, 346716, 320446, 68140]","[112482, 473541, 346716, 1370882, 84104, 47836, 271852, 119920, 303948, 257302, 320446, 68140, 314099, 473679, 276603, 238354, 89823, 101255, 70387]",32,"[112482, 473541, 346716, 1370882, 84104, 47836, 271852, 119920, 303948, 257302, 320446, 68140, 314099, 473679, 276603, 238354, 89823, 101255, 70387]",32
"[1, 1]","[19, 19]","[112482, 276603, 473541, 101255, 84104, 47836, 271852, 1370882, 473679, 119920, 303948, 238354, 70387, 257302, 314099, 89823, 346716, 320446, 68140]","[112482, 473541, 346716, 1370882, 84104, 47836, 271852, 119920, 303948, 257302, 320446, 68140, 314099, 473679, 276603, 238354, 89823, 101255, 70387]",32,"[112482, 473541, 346716, 1370882, 84104, 47836, 271852, 119920, 303948, 257302, 320446, 68140, 314099, 473679, 276603, 238354, 89823, 101255, 70387]",32
"[1, 1]","[19, 19]","[1147394, 410371, 1734469, 7660, 363634, 89020, 815391]","[363634, 7660, 89020, 1147394, 410371, 1734469, 815391]",16,"[1147394, 410371, 1734469, 815391, 7660, 89020, 363634]",44
"[1, 1]","[19, 19]","[206273, 16643, 393769, 111873, 41100, 239436, 204756, 133911, 287261]","[206273, 239436, 16643, 133911, 393769, 111873, 287261, 41100, 204756]",20,"[111873, 287261, 41100, 204756, 206273, 239436, 16643, 133911, 393769]",44
"[1, 1]","[19, 19]","[1672069, 89769, 241802, 661741, 272175, 365648, 121658, 354111]","[1672069, 89769, 272175, 121658, 241802, 354111, 661741, 365648]",14,"[661741, 365648, 354111, 241802, 121658, 1672069, 89769, 272175]",38
"[1, 1]","[19, 19]","[120994, 391888, 392017, 193618, 226774, 17112]","[120994, 391888, 392017, 226774, 17112, 193618]",10,"[120994, 391888, 392017, 226774, 17112, 193618]",44
"[1, 1]","[19, 19]","[111873, 350562, 239436, 190358, 1588730, 287261]","[111873, 287261, 1588730, 350562, 239436, 190358]",8,"[111873, 287261, 190358, 1588730, 350562, 239436]",40
"[1, 1]","[19, 19]","[311368, 48409, 208299, 147629, 255229]","[311368, 255229, 208299, 147629, 48409]",8,"[311368, 255229, 208299, 147629, 48409]",36
"[1, 1]","[19, 19]","[1117760, 131627, 251547, 239436]","[1117760, 251547, 131627, 239436]",22,"[1117760, 251547, 131627, 239436]",62
"[1, 1]","[19, 19]","[409359, 657906, 499539, 391079]","[499539, 657906, 391079, 409359]",20,"[409359, 391079, 657906, 499539]",52
"[1, 1]","[19, 19]","[111873, 179554, 210886, 239436, 4847, 378101, 145367, 151579, 287261]","[111873, 179554, 210886, 4847, 378101, 145367, 287261, 239436, 151579]",8,"[111873, 179554, 210886, 4847, 378101, 145367, 287261, 151579, 239436]",40
"[1, 1]","[19, 19]","[89769, 148922, 163170]","[89769, 148922, 163170]",2,"[148922, 163170, 89769]",38
"[1, 1]","[19, 19]","[381992, 366647, 145613, 383599]","[381992, 366647, 383599, 145613]",12,"[145613, 381992, 366647, 383599]",48
"[1, 1]","[19, 19]","[381992, 366647, 383599]","[381992, 366647, 383599]",0,"[381992, 366647, 383599]",36
"[1, 1]","[19, 19]","[1018729, 393069, 276174, 391857, 191091, 291100]","[276174, 291100, 1018729, 393069, 191091, 391857]",38,"[391857, 191091, 1018729, 393069, 276174, 291100]",54
"[1, 1]","[19, 19]","[405408, 108335, 272175, 1367764, 397305, 151643]","[1367764, 397305, 108335, 272175, 405408, 151643]",26,"[151643, 405408, 1367764, 397305, 108335, 272175]",58
"[1, 1]","[19, 19]","[154454, 405390, 72860, 339617, 111778, 193832, 89769, 53421, 5307, 175555, 300065, 252488, 120994, 193618, 374101, 226774, 283992, 868058, 8414, 204257, 264891, 58342, 195946, 206395, 87798]","[120994, 5307, 405390, 339617, 154454, 72860, 193832, 175555, 252488, 226774, 283992, 8414, 195946, 206395, 193618, 868058, 111778, 53421, 264891, 89769, 300065, 204257, 58342, 374101, 87798]",46,"[120994, 5307, 405390, 339617, 154454, 72860, 193832, 175555, 252488, 226774, 283992, 8414, 195946, 206395, 193618, 868058, 111778, 53421, 264891, 89769, 300065, 204257, 58342, 374101, 87798]",46
"[1, 1]","[19, 19]","[366339, 365028, 387238]","[366339, 365028, 387238]",0,"[366339, 365028, 387238]",36
"[1, 1]","[19, 19]","[390726, 246215, 185422, 201055, 47219, 201371, 354111]","[390726, 201371, 185422, 354111, 201055, 47219, 246215]",26,"[390726, 201371, 185422, 354111, 201055, 47219, 246215]",48
"[1, 1]","[19, 19]","[156385, 43123, 372539, 110313]","[156385, 43123, 372539, 110313]",0,"[156385, 43123, 372539, 110313]",36
"[1, 1]","[19, 19]","[254402, 366339, 365028, 387238, 380489, 314958, 258569, 1190994, 89769]","[1190994, 380489, 366339, 365028, 387238, 258569, 254402, 314958, 89769]",16,"[1190994, 380489, 366339, 365028, 387238, 258569, 254402, 314958, 89769]",38
"[1, 1]","[19, 19]","[1654920, 762681, 378592, 375127]","[378592, 1654920, 762681, 375127]",16,"[378592, 1654920, 762681, 375127]",38
"[1, 1]","[19, 19]","[380057, 30619, 202966, 19699]","[380057, 19699, 30619, 202966]",6,"[380057, 19699, 30619, 202966]",40
"[1, 1]","[19, 19]","[608977, 387080, 102601, 1016717, 157585, 262522, 5307, 82140, 393149]","[102601, 608977, 393149, 387080, 1016717, 82140, 5307, 157585, 262522]",36,"[102601, 608977, 393149, 387080, 1016717, 82140, 5307, 157585, 262522]",56
"[1, 1]","[19, 19]","[225123, 390795, 145613, 1588730, 269820, 211135]","[1588730, 225123, 269820, 211135, 390795, 145613]",22,"[211135, 225123, 1588730, 269820, 390795, 145613]",50
"[1, 1]","[19, 19]","[17032, 286457, 208660, 189454, 68048]","[208660, 286457, 17032, 68048, 189454]",20,"[208660, 286457, 17032, 68048, 189454]",50
"[1, 1]","[19, 19]","[260033, 97954, 362819, 17032, 68048, 374101, 103926, 106685]","[97954, 17032, 68048, 260033, 103926, 106685, 362819, 374101]",16,"[374101, 362819, 260033, 103926, 106685, 17032, 68048, 97954]",42
"[1, 1]","[19, 19]","[91849, 334956]","[91849, 334956]",0,"[91849, 334956]",36
"[1, 1]","[19, 19]","[306104, 245818, 186171, 176484, 195946]","[245818, 195946, 306104, 186171, 176484]",18,"[176484, 306104, 186171, 195946, 245818]",52
"[1, 1]","[19, 19]","[184241, 193832, 195946, 391436, 185422, 391888, 252488, 193618, 283992, 206395, 392017]","[184241, 193832, 195946, 185422, 391888, 252488, 283992, 206395, 392017, 193618, 391436]",14,"[184241, 193832, 195946, 185422, 391888, 252488, 283992, 206395, 392017, 193618, 391436]",14
"[1, 1]","[19, 19]","[391857, 1903061, 393069]","[391857, 393069, 1903061]",24,"[391857, 393069, 1903061]",38
"[1, 1]","[19, 19]","[272258, 193618, 272463]","[272258, 272463, 193618]",6,"[272258, 272463, 193618]",36
"[1, 1]","[19, 19]","[366339, 365028, 387238]","[366339, 365028, 387238]",0,"[366339, 365028, 387238]",36
"[1, 1]","[19, 19]","[286457, 1223849, 661741, 951375]","[286457, 951375, 1223849, 661741]",2,"[1223849, 661741, 286457, 951375]",36
"[1, 1]","[19, 19]","[222340, 657893, 102601, 393069, 236272, 391857, 262522]","[391857, 236272, 393069, 222340, 102601, 657893, 262522]",40,"[391857, 236272, 222340, 102601, 393069, 657893, 262522]",50
"[1, 1]","[19, 19]","[17032, 68048, 374101]","[17032, 68048, 374101]",6,"[374101, 17032, 68048]",36
"[1, 1]","[19, 19]","[883809, 1164710, 1431816, 1082539, 722612, 1102073, 1431839, 2083679]","[883809, 1164710, 1431816, 1082539, 1102073, 1431839, 2083679, 722612]",6,"[883809, 1164710, 1431816, 1082539, 1102073, 1431839, 2083679, 722612]",38
"[1, 1]","[19, 19]","[869984, 185569, 323700, 1016663]","[869984, 185569, 1016663, 323700]",24,"[869984, 185569, 323700, 1016663]",52
"[1, 1]","[19, 19]","[163170, 9114, 254402, 314958, 300065]","[163170, 254402, 314958, 9114, 300065]",6,"[9114, 300065, 163170, 254402, 314958]",36
"[1, 1]","[19, 19]","[339617, 359203, 329861, 140679, 269864, 1192426, 366383, 106672, 277189, 961253, 70361, 385947, 180958, 376095]","[376095, 961253, 1192426, 70361, 140679, 359203, 366383, 385947, 269864, 277189, 339617, 329861, 106672, 180958]",40,"[376095, 961253, 1192426, 70361, 140679, 359203, 366383, 385947, 269864, 277189, 339617, 329861, 106672, 180958]",40
"[1, 1]","[19, 19]","[381992, 194170, 366647, 383599]","[381992, 194170, 366647, 383599]",0,"[381992, 194170, 366647, 383599]",36
"[1, 1]","[19, 19]","[1117760, 3979, 251547, 356430]","[1117760, 3979, 251547, 356430]",12,"[1117760, 3979, 251547, 356430]",50
"[1, 1]","[19, 19]","[283992, 252488, 265082, 391436, 195946]","[283992, 252488, 195946, 265082, 391436]",18,"[391436, 283992, 252488, 195946, 265082]",48
"[1, 1]","[19, 19]","[1628704, 1622114, 1622115, 1622308, 1628709, 1621158, 1622218, 1629090, 2138704, 1622770, 1628706, 2253119]","[1628704, 1622114, 1622115, 1622308, 1628709, 1621158, 1622218, 1629090, 2138704, 1622770, 1628706, 2253119]",0,"[1628704, 1622114, 1622115, 1622308, 1628709, 1621158, 1622218, 1629090, 2138704, 1622770, 1628706, 2253119]",36
"[1, 1]","[19, 19]","[18602, 201055, 278381, 346695]","[18602, 278381, 201055, 346695]",8,"[18602, 278381, 201055, 346695]",36
"[1, 1]","[19, 19]","[309448, 286457, 2029, 316166]","[286457, 309448, 2029, 316166]",10,"[286457, 309448, 2029, 316166]",44
"[1, 1]","[19, 19]","[98059, 50936, 130360, 79484, 392925, 392926]","[98059, 50936, 130360, 79484, 392925, 392926]",4,"[392925, 392926, 98059, 50936, 130360, 79484]",36
"[1, 1]","[19, 19]","[1605985, 365350, 111873, 114763, 1590704, 1898901, 1898907, 287261]","[111873, 287261, 1605985, 365350, 1590704, 1898901, 1898907, 114763]",8,"[111873, 287261, 1605985, 365350, 1590704, 1898901, 1898907, 114763]",36
"[1, 1]","[19, 19]","[225316, 1086285, 361206, 49925]","[49925, 225316, 361206, 1086285]",34,"[361206, 1086285, 225316, 49925]",60
"[1, 1]","[19, 19]","[129464, 299996, 1253, 863830]","[129464, 1253, 863830, 299996]",16,"[863830, 299996, 1253, 129464]",44
"[1, 1]","[19, 19]","[7865, 366339, 365028, 387238, 396342]","[7865, 366339, 365028, 387238, 396342]",12,"[366339, 365028, 387238, 7865, 396342]",44
"[1, 1]","[19, 19]","[102601, 828213, 387191]","[102601, 828213, 387191]",12,"[387191, 828213, 102601]",44
"[1, 1]","[19, 19]","[356984, 375728, 376926, 360031]","[356984, 376926, 360031, 375728]",4,"[356984, 376926, 360031, 375728]",36
"[1, 1]","[19, 19]","[17032, 68048, 374101]","[17032, 68048, 374101]",6,"[374101, 17032, 68048]",36
"[1, 1]","[19, 19]","[219265, 292417, 27626, 1192429, 272175, 1192433, 393085]","[27626, 219265, 292417, 393085, 1192429, 1192433, 272175]",26,"[27626, 219265, 292417, 1192429, 1192433, 393085, 272175]",50
"[1, 1]","[19, 19]","[950952, 401388, 1192467, 392017, 499539, 356984, 376926, 360031]","[1192467, 950952, 499539, 401388, 392017, 356984, 376926, 360031]",22,"[356984, 376926, 360031, 401388, 392017, 950952, 499539, 1192467]",44
"[1, 1]","[19, 19]","[176585, 257518, 294886]","[176585, 257518, 294886]",6,"[257518, 294886, 176585]",36
"[1, 1]","[19, 19]","[156385, 186171, 156133, 346695, 110313, 18602, 278381, 113039, 52017, 43123, 91849, 367514, 372539, 376286, 201055]","[156385, 156133, 110313, 18602, 278381, 52017, 43123, 367514, 372539, 113039, 91849, 376286, 186171, 346695, 201055]",8,"[156385, 156133, 110313, 18602, 278381, 52017, 43123, 367514, 372539, 113039, 91849, 376286, 186171, 346695, 201055]",8
"[1, 1]","[19, 19]","[1945570, 1629031, 1621963, 1628753, 1622197, 1622774, 1622039]","[1945570, 1629031, 1621963, 1628753, 1622197, 1622774, 1622039]",0,"[1945570, 1629031, 1621963, 1628753, 1622197, 1622774, 1622039]",36
"[1, 1]","[19, 19]","[708440, 709721, 708445, 160958, 307241]","[708440, 709721, 708445, 160958, 307241]",14,"[708440, 709721, 708445, 160958, 307241]",48
"[1, 1]","[19, 19]","[741988, 294886, 257518, 391857, 7635, 708441]","[741988, 391857, 294886, 257518, 7635, 708441]",26,"[741988, 391857, 294886, 257518, 7635, 708441]",46
"[1, 1]","[19, 19]","[342512, 316721, 208660, 204257]","[342512, 204257, 208660, 316721]",16,"[208660, 204257, 342512, 316721]",44
"[1, 1]","[19, 19]","[154484, 96509, 873310, 630311]","[873310, 96509, 154484, 630311]",20,"[873310, 96509, 154484, 630311]",36
"[1, 1]","[19, 19]","[362392, 53421, 379862, 364695]","[362392, 53421, 379862, 364695]",16,"[364695, 362392, 53421, 379862]",36
"[1, 1]","[19, 19]","[59313, 1114034, 48365]","[59313, 48365, 1114034]",2,"[59313, 48365, 1114034]",36
"[1, 1]","[19, 19]","[145613, 265082, 1017138, 392215]","[145613, 392215, 1017138, 265082]",16,"[1017138, 145613, 392215, 265082]",44
"[1, 1]","[19, 19]","[381992, 1164786, 383599, 262898, 499539, 1672027]","[381992, 383599, 499539, 1164786, 1672027, 262898]",16,"[262898, 381992, 383599, 499539, 1164786, 1672027]",44
"[1, 1]","[19, 19]","[97954, 201125, 332043, 181202, 180023, 361560, 32895]","[97954, 201125, 181202, 332043, 361560, 180023, 32895]",20,"[180023, 32895, 361560, 332043, 181202, 201125, 97954]",46
"[1, 1]","[19, 19]","[1117760, 386021, 379019, 251547, 1369342, 408223]","[1117760, 251547, 408223, 1369342, 379019, 386021]",36,"[408223, 1117760, 251547, 1369342, 386021, 379019]",72
"[1, 1]","[19, 19]","[33344, 59313, 48365, 879141]","[33344, 879141, 59313, 48365]",2,"[59313, 48365, 33344, 879141]",36
"[1, 1]","[19, 19]","[205154, 379532, 212661, 196285]","[205154, 379532, 212661, 196285]",0,"[205154, 379532, 212661, 196285]",36
"[1, 1]","[19, 19]","[395664, 395665, 1145770, 114763, 1590703]","[395664, 395665, 114763, 1145770, 1590703]",14,"[1145770, 1590703, 114763, 395664, 395665]",36
"[1, 1]","[19, 19]","[17032, 68048, 394247]","[17032, 68048, 394247]",4,"[394247, 17032, 68048]",36
"[1, 1]","[19, 19]","[1017027, 186171, 200038, 87721, 168651, 351916, 191515, 346171, 205427, 226774, 1429305, 284251, 130172, 327710]","[226774, 130172, 200038, 191515, 205427, 327710, 87721, 1017027, 284251, 186171, 168651, 351916, 1429305, 346171]",26,"[226774, 130172, 200038, 191515, 205427, 327710, 87721, 1017027, 284251, 186171, 168651, 351916, 1429305, 346171]",26
"[1, 1]","[19, 19]","[103865, 52185, 264739, 134701, 137431]","[52185, 103865, 264739, 134701, 137431]",12,"[137431, 103865, 264739, 134701, 52185]",38
"[1, 1]","[19, 19]","[47155, 120994, 226774, 1164775, 393929, 1114034, 252112, 1164786, 1164787, 162165, 324086]","[120994, 393929, 162165, 47155, 226774, 252112, 1164787, 1164775, 1164786, 1114034, 324086]",24,"[324086, 47155, 226774, 252112, 1164787, 120994, 393929, 162165, 1164775, 1164786, 1114034]",48
"[1, 1]","[19, 19]","[111873, 350562, 383371, 96509, 173299, 70361, 287261]","[96509, 111873, 287261, 350562, 383371, 173299, 70361]",16,"[96509, 111873, 287261, 350562, 383371, 173299, 70361]",44
"[1, 1]","[19, 19]","[185569, 38020, 214598, 140938, 145613, 282097, 292434, 2150806, 190744, 260347]","[145613, 140938, 185569, 190744, 38020, 282097, 260347, 292434, 214598, 2150806]",40,"[38020, 185569, 190744, 282097, 260347, 292434, 214598, 140938, 145613, 2150806]",66
"[1, 1]","[19, 19]","[306176, 1101258, 97707, 263519]","[306176, 97707, 263519, 1101258]",18,"[1101258, 306176, 97707, 263519]",44
"[1, 1]","[19, 19]","[262522, 5307, 255229, 374101]","[262522, 255229, 5307, 374101]",20,"[374101, 5307, 255229, 262522]",40
"[1, 1]","[19, 19]","[51657, 79668, 256182, 863830, 212655]","[51657, 256182, 79668, 212655, 863830]",4,"[51657, 256182, 79668, 212655, 863830]",36
"[1, 1]","[19, 19]","[1672069, 25129, 1080173, 272175, 1145769, 175229, 17061]","[1672069, 25129, 1080173, 272175, 1145769, 175229, 17061]",14,"[17061, 1145769, 175229, 1672069, 25129, 1080173, 272175]",38
"[1, 1]","[19, 19]","[120994, 717669, 189460, 2210359, 2044056, 736638]","[120994, 717669, 2210359, 736638, 189460, 2044056]",10,"[120994, 717669, 2210359, 736638, 189460, 2044056]",44
"[1, 1]","[19, 19]","[241802, 108335, 335546, 272175]","[241802, 335546, 108335, 272175]",4,"[241802, 335546, 108335, 272175]",38
"[1, 1]","[19, 19]","[59313, 2029, 316166, 48365]","[59313, 48365, 2029, 316166]",6,"[2029, 316166, 59313, 48365]",40
"[1, 1]","[19, 19]","[129464, 323700, 385053, 1253]","[385053, 323700, 129464, 1253]",20,"[385053, 323700, 129464, 1253]",48
"[1, 1]","[19, 19]","[356984, 397891, 376926, 360031]","[356984, 376926, 360031, 397891]",4,"[356984, 376926, 360031, 397891]",36
"[1, 1]","[19, 19]","[42210, 69445, 134824, 7177, 124116, 276534, 139703]","[42210, 69445, 134824, 7177, 124116, 276534, 139703]",0,"[42210, 69445, 134824, 7177, 124116, 276534, 139703]",36
"[1, 1]","[19, 19]","[239912, 1424444, 45460, 161422]","[239912, 45460, 161422, 1424444]",8,"[239912, 45460, 161422, 1424444]",40
"[1, 1]","[19, 19]","[366339, 365028, 387238]","[366339, 365028, 387238]",0,"[366339, 365028, 387238]",36
"[1, 1]","[19, 19]","[381992, 89769, 383599]","[381992, 383599, 89769]",6,"[381992, 383599, 89769]",38
"[1, 1]","[19, 19]","[391888, 1164786, 1164787, 164230, 171190]","[391888, 1164787, 1164786, 171190, 164230]",8,"[391888, 1164787, 1164786, 171190, 164230]",40
"[1, 1]","[19, 19]","[125890, 272457, 878026, 303819, 189778, 390290, 387191, 70298]","[125890, 189778, 70298, 878026, 303819, 387191, 390290, 272457]",24,"[387191, 878026, 303819, 125890, 189778, 70298, 390290, 272457]",50
"[1, 1]","[19, 19]","[341121, 163610, 316717, 58246]","[341121, 163610, 316717, 58246]",6,"[163610, 316717, 58246, 341121]",36
"[1, 1]","[19, 19]","[239912, 1424444, 45460, 161422]","[239912, 45460, 161422, 1424444]",8,"[239912, 45460, 161422, 1424444]",40
"[1, 1]","[19, 19]","[393673, 1164788, 356984, 1400826, 1680223, 376926, 360031]","[1164788, 393673, 1400826, 356984, 376926, 360031, 1680223]",34,"[1400826, 393673, 1164788, 356984, 376926, 360031, 1680223]",70
"[1, 1]","[19, 19]","[391857, 1147731, 393069, 1400563]","[391857, 393069, 1147731, 1400563]",26,"[391857, 393069, 1147731, 1400563]",50
"[1, 1]","[19, 19]","[943208, 1055665, 321516, 422614]","[943208, 321516, 1055665, 422614]",20,"[943208, 321516, 1055665, 422614]",36
"[1, 1]","[19, 19]","[1133078, 219274, 61387, 475094, 475096, 1392217]","[1133078, 475094, 475096, 1392217, 219274, 61387]",8,"[219274, 61387, 1133078, 475094, 475096, 1392217]",36
"[1, 1]","[19, 19]","[396312, 71370, 2133179, 398522, 224870]","[396312, 71370, 398522, 224870, 2133179]",2,"[396312, 71370, 398522, 224870, 2133179]",36
"[1, 1]","[19, 19]","[1114034, 396395, 193618, 154454, 162165]","[1114034, 193618, 154454, 396395, 162165]",8,"[1114034, 193618, 154454, 396395, 162165]",44
"[1, 1]","[19, 19]","[360740, 17032, 68048, 367186, 374101, 396342]","[360740, 17032, 68048, 367186, 374101, 396342]",16,"[374101, 360740, 17032, 68048, 367186, 396342]",44
"[1, 1]","[19, 19]","[391888, 392017, 226774, 154454]","[391888, 392017, 226774, 154454]",0,"[391888, 392017, 226774, 154454]",36
"[1, 1]","[19, 19]","[156385, 110313, 500651, 278381, 43123, 230004, 372539]","[156385, 110313, 278381, 43123, 372539, 230004, 500651]",4,"[156385, 110313, 278381, 43123, 372539, 230004, 500651]",36
"[1, 1]","[19, 19]","[311368, 48409, 208299, 147629, 255229]","[311368, 255229, 208299, 147629, 48409]",8,"[311368, 255229, 208299, 147629, 48409]",36
"[1, 1]","[19, 19]","[110313, 18602, 372539, 81941, 201055]","[110313, 18602, 372539, 81941, 201055]",8,"[110313, 18602, 372539, 81941, 201055]",36
"[1, 1]","[19, 19]","[16643, 43851, 360143, 47155, 5307, 119063, 176411, 130172]","[360143, 176411, 16643, 43851, 119063, 130172, 47155, 5307]",14,"[360143, 176411, 16643, 43851, 47155, 119063, 130172, 5307]",40
"[1, 1]","[19, 19]","[260033, 1265218, 223784, 53648, 386536, 231892, 103926, 364695, 358424, 5307, 106685, 114878, 78719]","[364695, 1265218, 223784, 53648, 114878, 78719, 260033, 386536, 103926, 358424, 106685, 231892, 5307]",22,"[364695, 1265218, 223784, 53648, 114878, 78719, 260033, 386536, 103926, 358424, 106685, 231892, 5307]",22
"[1, 1]","[19, 19]","[185569, 38020, 214598, 140938, 145613, 282097, 292434, 2150806, 190744, 260347]","[145613, 140938, 185569, 190744, 38020, 282097, 260347, 292434, 214598, 2150806]",40,"[38020, 185569, 190744, 282097, 260347, 292434, 214598, 140938, 145613, 2150806]",66
"[1, 1]","[19, 19]","[1400577, 1400582, 2112678, 391857, 206570, 8140, 355949, 271536, 1145777, 328595, 323700, 9653, 61943, 250332, 276157, 125567]","[250332, 9653, 355949, 8140, 1145777, 61943, 276157, 125567, 206570, 2112678, 328595, 323700, 1400577, 1400582, 271536, 391857]",58,"[250332, 9653, 355949, 8140, 1145777, 61943, 276157, 125567, 206570, 2112678, 328595, 323700, 1400577, 1400582, 271536, 391857]",58
"[1, 1]","[19, 19]","[156385, 132742, 52017, 110313, 361615, 1084944, 230004, 43123, 208660, 489494, 286457]","[361615, 208660, 156385, 132742, 52017, 110313, 43123, 230004, 286457, 1084944, 489494]",18,"[361615, 208660, 156385, 132742, 52017, 110313, 43123, 1084944, 230004, 286457, 489494]",40
"[1, 1]","[19, 19]","[386536, 358424, 375744]","[386536, 358424, 375744]",0,"[386536, 358424, 375744]",36
"[1, 1]","[19, 19]","[118849, 43940, 45300, 817168, 17768, 71370, 1520, 53616, 354612, 327413, 253943, 239892]","[45300, 43940, 71370, 354612, 239892, 118849, 817168, 17768, 53616, 327413, 253943, 1520]",12,"[45300, 43940, 71370, 354612, 239892, 118849, 817168, 17768, 53616, 327413, 253943, 1520]",12
"[1, 1]","[19, 19]","[660928, 78384, 1017138, 910295]","[1017138, 660928, 78384, 910295]",18,"[660928, 78384, 910295, 1017138]",52
"[1, 1]","[19, 19]","[1328777, 262522, 286457, 134473]","[1328777, 286457, 134473, 262522]",22,"[1328777, 286457, 134473, 262522]",40
"[1, 1]","[19, 19]","[190744, 660928, 207762, 57048]","[660928, 190744, 207762, 57048]",14,"[660928, 190744, 207762, 57048]",44
"[1, 1]","[19, 19]","[81066, 375555, 155925, 358951]","[81066, 155925, 358951, 375555]",10,"[375555, 358951, 81066, 155925]",36
"[1, 1]","[19, 19]","[124480, 3979, 352293, 392215]","[124480, 3979, 352293, 392215]",4,"[3979, 352293, 392215, 124480]",38
"[1, 1]","[19, 19]","[260033, 272258, 16643, 1321, 383371, 272463, 1348468, 384917, 103926, 393769, 106685]","[1321, 1348468, 393769, 260033, 103926, 106685, 383371, 272463, 272258, 16643, 384917]",20,"[272258, 383371, 272463, 16643, 384917, 260033, 103926, 106685, 393769, 1321, 1348468]",52
"[1, 1]","[19, 19]","[226774, 1164775, 1164786, 1164788, 103926, 372567]","[226774, 1164775, 1164786, 1164788, 103926, 372567]",18,"[226774, 1164775, 1164786, 1164788, 103926, 372567]",46
"[1, 1]","[19, 19]","[346695, 278381, 661741, 201055]","[346695, 201055, 278381, 661741]",8,"[278381, 661741, 346695, 201055]",36
"[1, 1]","[19, 19]","[1018608, 863638, 1371598]","[863638, 1018608, 1371598]",20,"[1371598, 1018608, 863638]",36
"[1, 1]","[19, 19]","[149408, 262898, 284251, 157918, 364695]","[157918, 149408, 284251, 262898, 364695]",22,"[364695, 262898, 149408, 284251, 157918]",48
"[1, 1]","[19, 19]","[2210595, 2210596, 2210597, 2210598, 2210599, 2210600]","[2210595, 2210596, 2210597, 2210598, 2210599, 2210600]",0,"[2210595, 2210596, 2210597, 2210598, 2210599, 2210600]",38
"[1, 1]","[19, 19]","[340953, 1019, 2150781, 312815]","[340953, 1019, 312815, 2150781]",10,"[2150781, 312815, 340953, 1019]",36
"[1, 1]","[19, 19]","[286457, 201055, 97707, 409790, 396795]","[286457, 409790, 201055, 97707, 396795]",14,"[286457, 409790, 201055, 97707, 396795]",40
"[1, 1]","[19, 19]","[204257, 3721, 364695, 306104, 387642, 393663]","[3721, 306104, 387642, 393663, 204257, 364695]",16,"[364695, 204257, 387642, 393663, 3721, 306104]",40
"[1, 1]","[19, 19]","[356984, 376926, 360031]","[356984, 376926, 360031]",0,"[356984, 376926, 360031]",36
"[1, 1]","[19, 19]","[1164704, 1147874, 2177451, 1675661, 611150, 731714, 1431858, 1431859, 1431860, 1146068]","[731714, 1164704, 1147874, 2177451, 1675661, 611150, 1431858, 1431859, 1431860, 1146068]",18,"[1146068, 1164704, 1147874, 2177451, 1675661, 611150, 1431858, 1431859, 1431860, 731714]",38
"[1, 1]","[19, 19]","[386896, 359499, 372006, 373670, 372887]","[386896, 359499, 372006, 373670, 372887]",0,"[386896, 359499, 372006, 373670, 372887]",38
"[1, 1]","[19, 19]","[375574, 328555, 181202, 354453, 394262, 175320]","[181202, 394262, 328555, 175320, 375574, 354453]",10,"[354453, 375574, 328555, 175320, 394262, 181202]",36
"[1, 1]","[19, 19]","[110313, 1138, 227150, 156385]","[110313, 227150, 156385, 1138]",2,"[1138, 110313, 227150, 156385]",36
